t,x,y
8.77,87.27085114,66.58687592
8.78,88.52709961,62.79807663
8.79,87.68302917,72.069664
8.8,86.72229767,78.67269135
8.81,86.24397278,63.04681015
8.82,90.00769806,69.87148285
8.83,89.48080444,75.81035614
8.84,84.1601944,68.81685638
8.85,88.17729187,70.39450073
8.86,90.31284332,57.07865906
8.87,87.94391632,68.44771576
8.88,87.26426697,76.09162903
8.89,87.11419678,68.97875214
8.9,87.00801849,71.74845886
8.91,88.91510773,69.54624176
8.92,87.89187622,58.37820435
8.93,85.79322815,63.54308701
8.94,86.92591095,70.52500153
8.95,90.20424652,80.60919952
8.96,89.36908722,82.05819702
8.97,85.49828339,66.83585358
8.98,84.75731659,57.91206741
8.99,88.12291718,65.83818054
9,89.70618439,62.23436356
9.01,87.64366913,70.44511414
9.02,88.07145691,78.31585693
9.03,86.13465881,67.30742645
9.04,88.58670807,67.84322357
9.05,87.97845459,61.55673981
9.06,84.7339325,70.49232483
9.07,88.41564178,81.33135223
9.08,91.60269928,74.76330566
9.09,86.64350128,66.362854
9.1,84.85305786,67.22507477
9.11,87.96575928,68.07489014
9.12,87.03089905,61.50374603
9.13,88.3180542,64.81660461
9.14,87.09436798,65.42455292
9.15,87.69252777,74.74689484
9.16,86.06890106,71.46370697
9.17,85.3418045,63.19732666
9.18,88.87303925,71.06437683
9.19,87.24716949,71.66116333
9.2,86.59443665,68.85955048
9.21,88.58056641,72.71225739
9.22,87.08054352,69.09762573
9.23,88.05168152,68.56878662
9.24,88.48583221,63.21751785
9.25,84.66365051,62.64335632
9.26,87.74219513,74.24781036
9.27,87.00265503,76.5555191
9.28,87.16822815,66.28057861
9.29,89.19493866,61.02544022
9.3,86.62599945,63.14333344
9.31,85.91175842,68.24796295
9.32,86.73940277,77.77933502
9.33,84.76477051,74.43713379
9.34,87.0063324,69.85057831
9.35,89.28189087,66.10766602
9.36,87.00426483,57.4613533
9.37,85.68610382,66.45540619
9.38,87.46776581,74.00683594
9.39,87.15328979,74.5635376
9.4,86.41873169,70.17273712
9.41,86.46728516,64.58865356
9.42,85.47089386,67.92639923
9.43,87.79102325,68.14277649
9.44,88.48490143,65.6530838
9.45,86.77359009,67.02290344
9.46,86.60064697,70.73734283
9.47,86.19660187,73.73386383
9.48,87.89794922,72.03051758
9.49,86.3852005,74.19802856
9.5,87.27970886,66.94697571
9.51,86.0030365,63.28619385
9.52,87.10126495,57.51675034
9.53,87.04627991,65.32106018
9.54,86.26116943,78.93230438
9.55,88.07038116,76.269104
9.56,88.45313263,73.10720062
9.57,88.45313263,73.10720062
9.58,86.03199005,61.07056808
9.59,86.44173431,66.24108887
9.6,85.58890533,74.45404053
9.61,88.21755219,77.49185944
9.62,87.65467834,71.1360321
9.63,86.36654663,65.47070313
9.64,87.05924988,57.42856216
9.65,87.72200012,68.38365173
9.66,86.97853088,76.86441803
9.67,88.31850433,72.67349243
9.68,87.87348175,69.72902679
9.69,84.96659851,64.20079041
9.7,85.86180878,66.35736847
9.71,88.92882538,71.15235138
9.72,87.1627121,72.20002747
9.73,88.95768738,71.31380463
9.74,87.99992371,69.16469574
9.75,85.4989624,60.50631332
9.76,85.99489594,59.54748917
9.77,87.81580353,73.56796265
9.78,86.19165039,74.35585022
9.79,87.82286835,75.79688263
9.8,88.81558228,75.30716705
9.81,84.2986908,64.78585052
9.82,90.26239014,68.19732666
9.83,88.09722137,59.77642059
9.84,85.27020264,63.15834045
9.85,88.94648743,71.45385742
9.86,87.46022034,73.24114227
9.87,86.83434296,70.9181366
9.88,88.9365921,66.86237335
9.89,87.10182953,69.46530151
9.9,84.99265289,70.78038025
9.91,87.78255463,71.95479584
9.92,87.83264923,67.87761688
9.93,88.49894714,67.98246765
9.94,89.67800903,68.13539886
9.95,87.08133698,61.26985168
9.96,84.68507385,69.82843018
9.97,87.10567474,69.5042038
9.98,89.15644073,72.9347229
9.99,85.84644318,66.47101593
10,88.19281006,63.34257126
10.01,89.92745209,72.17822266
10.02,85.55768585,68.715271
10.03,86.8134613,71.80365753
10.04,91.21710205,71.99485016
10.05,83.90777588,74.9329071
10.06,86.78663635,70.64263153
10.07,89.41020966,62.89655304
10.08,87.08650208,62.04236984
10.09,88.5650177,62.056633
10.1,88.11021423,67.79619598
10.11,85.05004883,65.18926239
10.12,87.22832489,73.2073288
10.13,88.43132019,81.17523956
10.14,86.68006134,69.64206696
10.15,88.03173065,67.42243958
10.16,87.96913147,61.60820007
10.17,87.96913147,61.60820007
10.18,87.7197876,72.86697388
10.19,86.78632355,69.82776642
10.2,87.71439362,73.05569458
10.21,85.94794464,67.49427795
10.22,88.82580566,59.41937256
10.23,88.45225525,57.93515015
10.24,86.92241669,70.47279358
10.25,89.20981598,78.13883972
10.26,87.04660034,76.03608704
10.27,86.11812592,72.51734161
10.28,86.26628876,63.71606445
10.29,89.41236877,71.91868591
10.3,88.67982483,65.53630829
10.31,84.00531769,69.75886536
10.32,88.55053711,67.97399902
10.33,89.53524017,62.40391541
10.34,84.92708588,60.63920593
10.35,85.23574066,62.2135582
10.36,88.97103882,75.32006836
10.37,87.97948456,79.57163239
10.38,87.24665833,72.28492737
10.39,88.36305237,63.46379471
10.4,86.32079315,65.55084229
10.41,87.9315567,71.85385132
10.42,87.89754486,72.17904663
10.43,86.44260406,76.24042511
10.44,86.81331635,69.40509796
10.45,87.83530426,60.80071259
10.46,89.12914276,55.84822083
10.47,87.62313843,55.54528809
10.48,88.30227661,72.30204773
10.49,87.45483398,77.21579742
10.5,84.93693542,79.30680847
10.51,85.60852051,77.83444977
10.52,88.29125977,73.53636932
10.53,88.07450867,67.68399811
10.54,87.67560577,63.55674362
10.55,88.98651886,62.52599716
10.56,85.70802307,61.16308975
10.57,84.83560181,65.13697052
10.58,88.66051483,61.02926636
10.59,88.05728149,68.28961182
10.6,87.3692627,75.37226105
10.61,88.22809601,73.25640106
10.62,87.87460327,71.54553223
10.63,87.31163788,70.78520966
10.64,87.14276886,77.60632324
10.65,87.91449738,76.98792267
10.66,85.28765869,69.5897522
10.67,87.94326782,63.58580399
10.68,90.60018921,58.93714142
10.69,86.12156677,56.59575272
10.7,85.32722473,57.610466
10.71,87.94322968,72.65171814
10.72,88.57182312,72.53764343
10.73,87.77671051,73.20040131
10.74,86.77719879,72.49477386
10.75,85.45365143,75.9635849
10.76,88.38724518,76.16646576
10.77,88.38685608,70.28665924
10.78,84.96437836,62.92526245
10.79,87.63382721,65.06674194
10.8,88.91074371,62.60980606
10.81,87.36803436,60.43319702
10.82,88.02178955,67.10393524
10.83,86.73020172,70.7869873
10.84,87.12648773,73.02864838
10.85,88.93740082,65.55879974
10.86,89.56621552,67.89811707
10.87,86.18363953,80.67770386
10.88,86.87865448,79.31574249
10.89,89.73989105,70.10201263
10.9,87.85641479,66.53546143
10.91,87.43551636,64.147995
10.92,87.00920105,58.76208496
10.93,87.70581055,57.56454086
10.94,89.27262878,59.12061691
10.95,88.98426056,79.64890289
10.96,86.90367889,78.76751709
10.97,86.90367889,78.76751709
10.98,87.14105225,72.53913879
10.99,92.0111084,67.84470367
11,88.29045105,73.05893707
11.01,84.65206146,70.4996109
11.02,88.48483276,66.5579071
11.03,90.55200195,72.81119537
11.04,87.84172058,63.70763016
11.05,89.46752167,56.88433456
11.06,89.76091003,66.17295074
11.07,89.26132202,72.9921875
11.08,88.59509277,72.72776031
11.09,87.15389252,69.93901062
11.1,88.30719757,70.41009521
11.11,87.96964264,77.37017059
11.12,90.70598602,75.3878479
11.13,89.66130829,68.57975769
11.14,86.30500031,67.8898468
11.15,90.66171265,64.43100739
11.16,90.24325562,54.69597244
11.17,90.24325562,54.69597244
11.18,86.87284851,70.13291168
11.19,91.57534027,82.94464874
11.2,89.97891998,78.34107971
11.21,88.46231842,69.16213226
11.22,88.81225586,69.75127411
11.23,89.18263245,70.42053986
11.24,91.04847717,71.02013397
11.25,88.38908386,69.76519012
11.26,87.16467285,71.18804169
11.27,91.346138,68.96199799
11.28,89.47193909,58.91413498
11.29,89.3491745,58.70360184
11.3,90.85311127,70.18509674
11.31,89.72809601,76.88555908
11.32,88.91306305,67.67145538
11.33,91.10080719,71.13648987
11.34,89.64148712,75.79312897
11.35,87.20430756,80.23043823
11.36,90.28268433,70.09197998
11.37,91.60455322,64.03579712
11.38,88.99867249,66.10883331
11.39,90.16471863,61.05982208
11.4,89.76664734,61.8756218
11.41,88.51941681,66.21987915
11.42,91.5582428,74.74169159
11.43,91.10681152,78.09590149
11.44,89.10665894,68.23464203
11.45,89.77880096,76.23825073
11.46,91.68979645,73.32875061
11.47,92.44252014,69.27016449
11.48,89.55227661,64.81595612
11.49,90.1342392,58.57375336
11.5,91.35688782,73.17836761
11.51,91.49349976,71.97670746
11.52,91.6661911,68.64749146
11.53,88.59300232,70.77479553
11.54,91.61309052,68.56480408
11.55,93.28813934,66.99929047
11.56,88.85671997,61.38490295
11.57,91.5428009,73.66942596
11.58,92.10358429,77.37174225
11.59,90.7203064,75.5876236
11.6,91.07909393,63.9070549
11.61,89.43138123,67.82540894
11.62,89.90077209,68.91409302
11.63,92.90093231,64.16782379
11.64,92.22166443,68.35152435
11.65,90.74189758,68.2106781
11.66,92.67238617,75.35142517
11.67,90.89315033,68.44410706
11.68,90.21627808,63.75557327
11.69,92.5530014,75.79531097
11.7,89.86208344,71.2933197
11.71,91.73893738,72.05391693
11.72,93.16394806,58.98900604
11.73,92.19610596,65.88503265
11.74,88.79573059,73.65483856
11.75,91.10595703,69.11812592
11.76,93.7769165,73.75538635
11.77,90.63490295,70.86571503
11.78,92.62020874,71.8865509
11.79,92.11302948,59.35644531
11.8,89.65715027,57.37795258
11.81,91.98081207,71.42475891
11.82,92.63851929,83.04224396
11.83,89.44698334,78.00405884
11.84,91.53488159,64.26489258
11.85,94.9953537,69.26819611
11.86,91.60060883,61.16633606
11.87,89.0193634,62.07044601
11.88,91.01894379,70.21766663
11.89,92.31658936,74.09624481
11.9,93.81562042,83.40332031
11.91,89.24861908,65.70689392
11.92,88.35667419,59.3151741
11.93,95.4701767,64.91786194
11.94,92.13783264,67.59914398
11.95,87.87592316,68.93907166
11.96,91.72034454,65.14624786
11.97,92.3682251,74.41985321
11.98,90.36447906,74.92401123
11.99,91.42597961,69.83291626
12,88.75440979,65.84380341
12.01,90.33406067,72.29476166
12.02,96.06946564,70.87081909
12.03,91.09697723,62.26562881
12.04,87.3548584,69.30840302
12.05,91.99080658,67.53726959
12.06,94.63412476,76.17082214
12.07,90.13278961,63.63005066
12.08,89.56673431,61.11000824
12.09,90.34336853,75.26552582
12.1,90.70804596,68.48394012
12.11,92.84923553,68.75793457
12.12,89.76222229,65.74891663
12.13,90.06461334,73.87187195
12.14,93.16200256,76.38008118
12.15,89.3911972,70.79120636
12.16,88.5255661,64.83298492
12.17,93.27986908,62.34423828
12.18,90.68178558,65.04987335
12.19,90.68178558,65.04987335
12.2,91.09726715,69.98113251
12.21,90.71016693,81.47397614
12.22,89.83044434,78.16483307
12.23,92.50231171,70.40602112
12.24,91.90675354,61.12755966
12.25,89.14909363,71.50990295
12.26,90.75714111,71.59695435
12.27,91.76520538,66.3759613
12.28,92.06549072,69.3694458
12.29,91.30921173,69.50804138
12.3,90.85036469,67.03141785
12.31,88.78534698,57.74498367
12.32,91.5479126,62.39420319
12.33,91.42881012,70.93257141
12.34,89.40628815,70.97738647
12.35,91.71868134,73.23764038
12.36,90.77555847,73.29974365
12.37,90.44682312,81.26465607
12.38,91.21814728,73.06369781
12.39,89.8069458,63.2532196
12.4,89.2123642,62.39573288
12.41,91.96292114,63.52078629
12.42,91.43278503,65.02949524
12.43,88.9575119,56.6379776
12.44,93.09714508,69.49819183
12.45,92.56070709,73.96008301
12.46,90.00287628,74.28967285
12.47,89.33612823,73.71764374
12.48,89.95439148,71.50507355
12.49,92.61362457,74.49774933
12.5,93.00179291,65.43919373
12.51,88.31947327,67.82889557
12.52,91.49279022,69.81227112
12.53,91.68287659,76.16436768
12.54,88.87726593,60.01506424
12.55,90.01894379,52.47481537
12.56,89.8605957,63.72788239
12.57,91.57284546,65.07424927
12.58,92.44467163,74.14472198
12.59,89.95371246,73.26856995
12.6,89.9549942,81.52990723
12.61,90.49584198,82.29301453
12.62,91.55273438,66.84827423
12.63,90.19786072,68.3812027
12.64,90.97375488,66.77999115
12.65,92.19481659,66.34426117
12.66,90.55073547,55.42150497
12.67,89.29735565,51.39220047
12.68,92.59030151,67.89250946
12.69,90.33380127,77.76514435
12.7,89.63041687,72.91083527
12.71,92.3658905,73.70749664
12.72,91.83543396,77.37909698
12.73,87.75823212,73.66157532
12.74,89.39440155,70.69284821
12.75,94.94612885,69.47005463
12.76,91.50140381,68.8138504
12.77,89.41474915,69.83330536
12.78,88.43369293,47.33167267
12.79,90.1963501,53.07326126
12.8,92.08203125,68.49433136
12.81,92.18019867,74.91125488
12.82,90.9574585,77.59247589
12.83,90.603302,73.58958435
12.84,90.64852142,81.72736359
12.85,91.52342224,77.83135223
12.86,89.8793869,66.3323822
12.87,90.44498444,68.0379715
12.88,93.37161255,68.0504837
12.89,92.61341095,63.7069664
12.9,88.18336487,52.59007645
12.91,89.07238007,57.38925552
12.92,93.35079956,71.12002563
12.93,91.77929688,75.50770569
12.94,90.30261993,72.08624268
12.95,90.95059204,75.58145905
12.96,91.03431702,83.01298523
12.97,92.6419754,70.23056793
12.98,90.42224121,66.60035706
12.99,89.50777435,65.61421967
13,89.50777435,65.61421967
13.01,91.19875336,69.56101227
13.02,90.16849518,55.31934738
13.03,90.68539429,62.37786102
13.04,91.89122772,69.76159668
13.05,91.57051086,68.36631775
13.06,90.78874207,71.36817169
13.07,91.06495667,78.87641907
13.08,90.19321442,82.59204102
13.09,91.56460571,75.28643799
13.1,90.88736725,64.56478119
13.11,90.41682434,69.60778046
13.12,91.2797699,69.04122925
13.13,90.40140533,62.2765274
13.14,91.13941193,54.76237869
13.15,91.62786102,65.5792923
13.16,92.23316193,73.93121338
13.17,89.04273224,72.64659119
13.18,88.64936829,66.75679779
13.19,93.68252563,75.6378479
13.2,93.36581421,84.92582703
13.21,89.09220123,75.99267578
13.22,89.41889191,69.15096283
13.23,92.67092133,67.54666901
13.24,92.92040253,64.73535919
13.25,90.64847565,58.2493515
13.26,89.95065308,62.68969345
13.27,91.56217957,73.65904236
13.28,94.20731354,77.18063354
13.29,90.48968506,68.56236267
13.3,88.86093903,62.61074829
13.31,92.03192902,74.43028259
13.32,91.75685883,79.41095734
13.33,92.46612549,78.09272766
13.34,90.92732239,77.91246796
13.35,90.09733582,72.59741211
13.36,91.24128723,60.41049957
13.37,92.4920578,53.02579498
13.38,88.60578918,56.74552917
13.39,92.13499451,73.68713379
13.4,92.70645142,77.59200287
13.41,91.98147583,70.61153412
13.42,89.90207672,71.58435822
13.43,90.26145935,78.94450378
13.44,90.85068512,81.6544342
13.45,91.59301758,75.25812531
13.46,94.79439545,68.99718475
13.47,90.60139465,69.57847595
13.48,91.22690582,62.60018158
13.49,91.96163177,55.21667099
13.5,88.98001862,67.81337738
13.51,91.14605713,76.17991638
13.52,92.85726929,72.30686188
13.53,90.60340881,66.55609131
13.54,91.98068237,67.60718536
13.55,94.05323792,78.908638
13.56,89.3826828,82.59660339
13.57,88.15975952,71.83163452
13.58,92.93785095,77.17167664
13.59,91.13509369,70.79621124
13.6,89.68418884,58.62327194
13.61,89.68418884,58.62327194
13.62,93.93864441,59.40080643
13.63,90.96471405,73.25061798
13.64,90.19342041,74.34906006
13.65,90.39493561,73.8416748
13.66,90.01746368,81.17319489
13.67,94.0194397,84.37900543
13.68,94.1894989,70.34256744
13.69,89.56967163,63.46327209
13.7,91.30302429,67.33614349
13.71,91.14151764,69.50846863
13.72,91.66666412,69.56147766
13.73,90.63941193,63.67837906
13.74,90.07754517,69.18869781
13.75,93.4265213,70.548172
13.76,93.35978699,58.96977234
13.77,90.10158539,67.83409882
13.78,91.47743225,78.69010925
13.79,90.78025055,87.68582153
13.8,90.93651581,76.04875183
13.81,90.24763489,69.78535461
13.82,93.44619751,70.47237396
13.83,92.40660858,66.49663544
13.84,91.04878235,62.75645447
13.85,91.64488983,62.07679367
13.86,92.61566925,72.75294495
13.87,91.78440857,72.22136688
13.88,90.9405365,65.23147583
13.89,91.55757904,70.28249359
13.9,92.23963165,75.47449493
13.91,92.52192688,83.06292725
13.92,92.0255127,70.84693146
13.93,91.13658905,73.9979248
13.94,91.79691315,72.07535553
13.95,91.14523315,67.74749756
13.96,91.86949921,58.42044067
13.97,90.86442566,58.93735504
13.98,92.48299408,73.95610046
13.99,92.41578674,71.18180084
14,90.27805328,74.36911774
14.01,91.53660583,72.94527435
14.02,91.69862366,74.82995605
14.03,91.8915329,75.71231842
14.04,89.90413666,67.86288452
14.05,91.74901581,73.18756866
14.06,94.93943787,76.7038269
14.07,91.34127808,67.99098969
14.08,88.46230316,58.94729233
14.09,93.76765442,63.49161911
14.1,93.17781067,73.13095856
14.11,89.4118042,73.21627045
14.12,92.72346497,74.85739136
14.13,92.66372681,67.11503601
14.14,90.52317047,74.90357208
14.15,91.3789444,73.58287048
14.16,89.93975067,66.61144257
14.17,91.88391876,78.58698273
14.18,90.39203644,71.98447418
14.19,93.23712158,66.58145905
14.2,91.46446991,58.78393173
14.21,89.68357086,67.38313293
14.22,91.70972443,76.83816528
14.23,90.17455292,75.14093781
14.24,91.13961792,76.28675079
14.25,92.96892548,69.15464783
14.26,92.52381897,74.20902252
14.27,92.25758362,67.27929688
14.28,90.77629089,67.43106079
14.29,91.03777313,70.75527191
14.3,89.96406555,71.62584686
14.31,91.15236664,71.73933411
14.32,91.19567108,64.03623199
14.33,92.69554138,73.33113098
14.34,91.95114136,71.58529663
14.35,92.49476624,67.63523865
14.36,90.99903107,69.65222931
14.37,88.53913879,72.56142426
14.38,91.3261261,87.57818604
14.39,92.87781525,75.74665833
14.4,90.39358521,65.33194733
14.41,91.12248993,62.11608124
14.42,90.96408081,57.62709808
14.43,91.08746338,67.48305511
14.44,91.73855591,73.57623291
14.45,90.08999634,83.66481018
14.46,91.95062256,72.88606262
14.47,94.12099457,66.48660278
14.48,88.8948822,63.20845032
14.49,89.4829483,72.6882019
14.5,94.03751373,88.89277649
14.51,90.26000214,77.91148376
14.52,90.19566345,66.8022995
14.53,91.91066742,57.94816971
14.54,91.60749054,54.95623016
14.55,90.71405029,66.20608521
14.56,91.14547729,70.84814453
14.57,92.4378891,79.49523163
14.58,92.51596832,77.77120972
14.59,89.85797882,71.82808685
14.6,90.04737854,70.44857788
14.61,91.11227417,78.34725189
14.62,92.41762543,79.55905151
14.63,91.44004822,68.73462677
14.64,90.83061981,66.38407135
14.65,90.68206787,57.14668655
14.66,93.15859985,63.29085159
14.67,91.88350677,65.56903076
14.68,90.39233398,70.9824295
14.69,91.81702423,82.42245483
14.7,89.73519897,75.37090302
14.71,89.83043671,75.23698425
14.72,91.75310516,71.86952209
14.73,93.13865662,74.01168823
14.74,90.25637817,73.16355133
14.75,90.48136139,68.34707642
14.76,91.30741119,66.96107483
14.77,90.15903473,62.41931915
14.78,90.59105682,61.62522888
14.79,91.52973175,60.26216888
14.8,92.197258,69.76634216
14.81,89.69475555,84.07407379
14.82,90.86004639,82.8793869
14.83,92.34914398,84.22512054
14.84,90.97266388,74.98190308
14.85,90.97695923,68.83323669
14.86,94.00452423,63.32602692
14.87,88.56381226,58.51037216
14.88,89.37258148,64.59600067
14.89,92.62924194,67.50714874
14.9,90.25228882,68.9704361
14.91,92.1849823,70.25938416
14.92,91.12931824,80.36825562
14.93,90.73104095,76.88187408
14.94,91.04411316,74.34846497
14.95,91.93590546,71.44423676
14.96,89.92114258,68.8166275
14.97,90.75258636,78.34535217
14.98,89.7715683,66.56563568
14.99,90.93052673,63.32374191
15,93.19574738,61.18078232
